mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0.14046812057495117,0.024550657884140122,0.0012002944946289062,0.0004000204256561069,manhattan,5,uniform,"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'uniform'}",,,,,,,,,,,,,21,,,,,,,,,,,,
0.173600435256958,0.07918570524711435,36.593910336494446,9.566559111166802,manhattan,5,distance,"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}",0.6562857142857143,0.6562857142857143,0.6544285714285715,0.6607142857142857,0.658,0.6587142857142857,0.6555714285714286,0.6517142857142857,0.6604285714285715,0.6641428571428571,0.6576285714285715,0.0033789262876160664,20,0.999968253968254,0.9999523809523809,0.9999523809523809,0.999968253968254,0.9999523809523809,0.999968253968254,0.999968253968254,0.999968253968254,0.999968253968254,0.9999523809523809,0.9999619047619047,7.776157913601715e-06
0.0831606149673462,0.003738578692906842,0.010599756240844726,0.026135266020183075,manhattan,7,uniform,"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'uniform'}",,,,,,,,,,,,,21,,,,,,,,,,,,
0.12912044525146485,0.04967872064467808,36.297223353385924,5.319319229267904,manhattan,7,distance,"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}",0.6567142857142857,0.656,0.6538571428571428,0.6628571428571428,0.6587142857142857,0.6588571428571428,0.656,0.6517142857142857,0.6622857142857143,0.6642857142857143,0.6581285714285714,0.003858438935684756,19,0.999968253968254,0.9999523809523809,0.9999523809523809,0.999968253968254,0.9999523809523809,0.999968253968254,0.999968253968254,0.999968253968254,0.999968253968254,0.9999523809523809,0.9999619047619047,7.776157913601715e-06
0.15009765625,0.016929051934009176,0.0017990827560424804,0.0004000559245359663,manhattan,9,uniform,"{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'uniform'}",,,,,,,,,,,,,21,,,,,,,,,,,,
0.14779844284057617,0.053958734830663456,37.49442698955536,8.22822625443714,manhattan,9,distance,"{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'}",0.658,0.6561428571428571,0.6555714285714286,0.6704285714285714,0.6592857142857143,0.6667142857142857,0.6584285714285715,0.6527142857142857,0.6675714285714286,0.6718571428571428,0.6616714285714286,0.006468148017439771,17,0.999968253968254,0.9999523809523809,0.9999523809523809,0.999968253968254,0.9999523809523809,0.999968253968254,0.999968253968254,0.999968253968254,0.999968253968254,0.9999523809523809,0.9999619047619047,7.776157913601715e-06
0.11575953960418701,0.01691805334128331,25.231936812400818,1.595791325847361,cosine,3,uniform,"{'metric': 'cosine', 'n_neighbors': 3, 'weights': 'uniform'}",0.7624285714285715,0.7498571428571429,0.7601428571428571,0.7498571428571429,0.75,0.7548571428571429,0.7502857142857143,0.758,0.7608571428571429,0.7588571428571429,0.7555142857142857,0.00487149141140868,15,0.8781111111111111,0.8784126984126984,0.8772222222222222,0.8777936507936508,0.8788730158730159,0.8791746031746032,0.8792698412698413,0.8786984126984126,0.8780634920634921,0.8777777777777778,0.8783396825396826,0.0006302286954882214
0.11252522468566895,0.01258097649697384,26.240500712394713,1.1918620924816057,cosine,3,distance,"{'metric': 'cosine', 'n_neighbors': 3, 'weights': 'distance'}",0.78,0.7715714285714286,0.7805714285714286,0.7691428571428571,0.7714285714285715,0.7747142857142857,0.7694285714285715,0.7794285714285715,0.7801428571428571,0.778,0.7754428571428571,0.004461833612280213,7,0.999968253968254,0.9999523809523809,0.9999523809523809,0.999968253968254,0.9999523809523809,0.999968253968254,0.999968253968254,0.999968253968254,0.999968253968254,0.9999523809523809,0.9999619047619047,7.776157913601715e-06
0.10204520225524902,0.009228767806091333,25.02422480583191,0.6284631983127832,cosine,5,uniform,"{'metric': 'cosine', 'n_neighbors': 5, 'weights': 'uniform'}",0.7608571428571429,0.7585714285714286,0.7561428571428571,0.7502857142857143,0.7527142857142857,0.76,0.7587142857142857,0.7557142857142857,0.7622857142857142,0.7597142857142857,0.7575000000000001,0.003576710380063934,13,0.8425873015873016,0.8428253968253968,0.8432698412698413,0.8431428571428572,0.8429523809523809,0.8411587301587301,0.8431904761904762,0.8415555555555555,0.8417777777777777,0.8421746031746031,0.842463492063492,0.0007145607935928288
0.10586450099945069,0.012407873819817592,25.30144531726837,0.4518331230767309,cosine,5,distance,"{'metric': 'cosine', 'n_neighbors': 5, 'weights': 'distance'}",0.7875714285714286,0.7887142857142857,0.7881428571428571,0.7808571428571428,0.7834285714285715,0.7895714285714286,0.7877142857142857,0.784,0.7897142857142857,0.7888571428571428,0.7868571428571429,0.002859998572855359,5,0.999968253968254,0.9999523809523809,0.9999523809523809,0.999968253968254,0.9999523809523809,0.999968253968254,0.999968253968254,0.999968253968254,0.999968253968254,0.9999523809523809,0.9999619047619047,7.776157913601715e-06
0.10777246952056885,0.018970706353884665,25.07096552848816,0.5290267750357954,cosine,7,uniform,"{'metric': 'cosine', 'n_neighbors': 7, 'weights': 'uniform'}",0.7625714285714286,0.755,0.7575714285714286,0.7571428571428571,0.7581428571428571,0.7634285714285715,0.756,0.7552857142857143,0.7595714285714286,0.7517142857142857,0.7576428571428571,0.0033522761076678733,11,0.8261904761904761,0.8265873015873015,0.8286031746031746,0.8272063492063492,0.8282222222222222,0.826047619047619,0.8268412698412698,0.8276507936507936,0.8263650793650794,0.8260952380952381,0.8269809523809524,0.0008663759033152326
0.10593249797821044,0.01760113633620592,25.28105010986328,0.29838299933452417,cosine,7,distance,"{'metric': 'cosine', 'n_neighbors': 7, 'weights': 'distance'}",0.7958571428571428,0.7912857142857143,0.7944285714285715,0.7915714285714286,0.7937142857142857,0.7985714285714286,0.7907142857142857,0.7901428571428571,0.793,0.7895714285714286,0.7928857142857144,0.0026785619047449767,3,0.999968253968254,0.9999523809523809,0.9999523809523809,0.999968253968254,0.9999523809523809,0.999968253968254,0.999968253968254,0.999968253968254,0.999968253968254,0.9999523809523809,0.9999619047619047,7.776157913601715e-06
0.11130988597869873,0.014209833854633386,25.40560989379883,0.6550754798159613,cosine,9,uniform,"{'metric': 'cosine', 'n_neighbors': 9, 'weights': 'uniform'}",0.7634285714285715,0.7612857142857142,0.7615714285714286,0.7592857142857142,0.759,0.7595714285714286,0.7574285714285715,0.755,0.7627142857142857,0.7564285714285715,0.7595714285714286,0.0025974870116152954,9,0.815984126984127,0.8167460317460318,0.8184285714285714,0.8153333333333334,0.8173015873015873,0.8143333333333334,0.8164920634920635,0.8176666666666667,0.8144761904761905,0.8176031746031746,0.816436507936508,0.001318248951186409
0.10775763988494873,0.013103402058475804,25.416575217247008,0.3516916774245067,cosine,9,distance,"{'metric': 'cosine', 'n_neighbors': 9, 'weights': 'distance'}",0.8024285714285714,0.7994285714285714,0.8025714285714286,0.7945714285714286,0.799,0.7995714285714286,0.7962857142857143,0.7924285714285715,0.802,0.7951428571428572,0.7983428571428571,0.003387371505206605,1,0.999968253968254,0.9999523809523809,0.9999523809523809,0.999968253968254,0.9999523809523809,0.999968253968254,0.999968253968254,0.999968253968254,0.999968253968254,0.9999523809523809,0.9999619047619047,7.776157913601715e-06
