mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
258.09617655277253,1.2878840744621591,0.48918311595916747,0.010087752621151387,,sqrt,100,"{'max_depth': None, 'max_features': 'sqrt', 'n_estimators': 100}",0.8498285714285714,0.8459428571428571,0.8523428571428572,0.8425142857142857,0.8456,0.8453714285714286,0.8477714285714286,0.8490285714285715,0.8474285714285714,0.8496,0.8475428571428573,0.0026665578209078833,3,0.9999365079365079,0.9999619047619047,0.9999365079365079,0.9999365079365079,0.9999492063492064,0.9999492063492064,0.9999365079365079,0.9999365079365079,0.9999492063492064,0.9999365079365079,0.999942857142857,8.518354200008901e-06
514.3269561290741,1.1256362375793687,0.9451439380645752,0.003318888908281569,,sqrt,200,"{'max_depth': None, 'max_features': 'sqrt', 'n_estimators': 200}",0.8493714285714286,0.8514285714285714,0.8525714285714285,0.8443428571428572,0.8460571428571428,0.8499428571428571,0.8466285714285714,0.8475428571428572,0.8496,0.8548571428571429,0.8492342857142857,0.0030313949102749376,1,0.9999365079365079,0.9999746031746032,0.9999365079365079,0.9999365079365079,0.9999492063492064,0.9999492063492064,0.9999492063492064,0.9999365079365079,0.9999492063492064,0.9999365079365079,0.9999453968253971,1.1428571428589378e-05
772.73543176651,3.419017043138918,1.4257858753204347,0.01215756054827406,,sqrt,300,"{'max_depth': None, 'max_features': 'sqrt', 'n_estimators': 300}",0.8498285714285714,0.8484571428571429,0.8522285714285714,0.8428571428571429,0.8461714285714286,0.8474285714285714,0.8483428571428572,0.8498285714285714,0.8496,0.8537142857142858,0.8488457142857142,0.0028822666817090027,2,0.9999365079365079,0.9999746031746032,0.9999365079365079,0.9999365079365079,0.9999492063492064,0.9999492063492064,0.9999492063492064,0.9999365079365079,0.9999492063492064,0.9999365079365079,0.9999453968253971,1.1428571428589378e-05
170.687003326416,0.7637333458552542,0.7931517839431763,0.029470841824531913,,log2,100,"{'max_depth': None, 'max_features': 'log2', 'n_estimators': 100}",0.8394285714285714,0.8410285714285715,0.8446857142857143,0.8337142857142857,0.8372571428571428,0.8422857142857143,0.8429714285714286,0.8426285714285714,0.8443428571428572,0.8426285714285714,0.8410971428571429,0.0032414458854917545,6,0.9999365079365079,0.9999746031746032,0.9999365079365079,0.9999365079365079,0.9999492063492064,0.9999492063492064,0.9999492063492064,0.9999365079365079,0.9999492063492064,0.9999365079365079,0.9999453968253971,1.1428571428589378e-05
340.7546774148941,1.5171658380199111,1.550617480278015,0.02587967890352931,,log2,200,"{'max_depth': None, 'max_features': 'log2', 'n_estimators': 200}",0.8451428571428572,0.8425142857142857,0.8468571428571429,0.8345142857142858,0.8451428571428572,0.8427428571428571,0.8426285714285714,0.8442285714285714,0.8421714285714286,0.8490285714285715,0.8434971428571428,0.003641107703175293,4,0.9999365079365079,0.9999746031746032,0.9999365079365079,0.9999365079365079,0.9999492063492064,0.9999492063492064,0.9999492063492064,0.9999365079365079,0.9999492063492064,0.9999365079365079,0.9999453968253971,1.1428571428589378e-05
512.7751061439515,5.242365817827437,2.3045528650283815,0.026825253681552124,,log2,300,"{'max_depth': None, 'max_features': 'log2', 'n_estimators': 300}",0.8452571428571428,0.8419428571428571,0.8458285714285714,0.8390857142857143,0.8414857142857143,0.8454857142857143,0.8406857142857143,0.8426285714285714,0.8430857142857143,0.8488,0.8434285714285714,0.002744285342455533,5,0.9999365079365079,0.9999746031746032,0.9999365079365079,0.9999365079365079,0.9999492063492064,0.9999492063492064,0.9999492063492064,0.9999365079365079,0.9999492063492064,0.9999365079365079,0.9999453968253971,1.1428571428589378e-05
2.9099040269851684,0.05292628288973788,0.10548834800720215,0.0014952999158335052,10,sqrt,100,"{'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 100}",0.6313142857142857,0.6354285714285715,0.6310857142857142,0.6346285714285714,0.6355428571428572,0.6309714285714285,0.6373714285714286,0.6370285714285714,0.6393142857142857,0.6337142857142857,0.63464,0.002728749433236375,10,0.6374984126984127,0.6420444444444444,0.6364825396825396,0.6389968253968255,0.6414222222222222,0.6333841269841269,0.6409396825396826,0.642184126984127,0.6418285714285714,0.6394793650793651,0.6394260317460316,0.0027492330362721114
5.696990537643432,0.07460824670689285,0.19528191089630126,0.0032740802308268814,10,sqrt,200,"{'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 200}",0.6345142857142857,0.6332571428571429,0.6300571428571429,0.6348571428571429,0.6333714285714286,0.6371428571428571,0.6355428571428572,0.6322285714285715,0.6363428571428571,0.6356571428571428,0.6342971428571429,0.002005999165767814,11,0.6408,0.6385396825396825,0.6361269841269841,0.6409269841269841,0.6399492063492064,0.6412063492063492,0.6404952380952381,0.6391492063492064,0.6379428571428571,0.6404952380952381,0.6395631746031747,0.001537139578945269
8.408065128326417,0.08876659090547483,0.28545126914978025,0.0041048820201757515,10,sqrt,300,"{'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 300}",0.6333714285714286,0.6306285714285714,0.6316571428571428,0.6353142857142857,0.6355428571428572,0.636,0.6328,0.6336,0.6346285714285714,0.6337142857142857,0.6337257142857142,0.0016334863179777311,12,0.6394285714285715,0.6360126984126984,0.6356063492063492,0.6396444444444445,0.6388571428571429,0.6393777777777778,0.6368253968253968,0.6386666666666667,0.6370793650793651,0.6396698412698413,0.6381168253968255,0.0014960115277990642
1.1291757106781006,0.011328767044419862,0.10400478839874268,0.002054041625236708,10,log2,100,"{'max_depth': 10, 'max_features': 'log2', 'n_estimators': 100}",0.6006857142857143,0.6016,0.6013714285714286,0.6003428571428572,0.6019428571428571,0.6016,0.6011428571428571,0.6006857142857143,0.6009142857142857,0.6010285714285715,0.6011314285714285,0.00047245775105358057,16,0.6012063492063492,0.6014349206349207,0.601231746031746,0.6010666666666666,0.6008761904761905,0.6013587301587302,0.6012952380952381,0.6011047619047619,0.6011428571428571,0.6009904761904762,0.6011707936507936,0.00016150464097103355
