mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
4.558598613739013,0.14465789931260042,0.019057273864746094,0.002937297805501168,10,1,2,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.5756571428571429,0.5858285714285715,0.5714285714285714,0.5713142857142857,0.5723428571428572,0.5805714285714285,0.5818285714285715,0.5826285714285714,0.5811428571428572,0.5744,0.5777142857142856,0.005013744374523033,19,0.5905777777777778,0.5913269841269841,0.5928888888888889,0.592368253968254,0.5917079365079365,0.5939682539682539,0.5916317460317461,0.5921015873015874,0.5928253968253968,0.5907809523809524,0.5920177777777778,0.0009834049578690772
4.4466352462768555,0.13405061531971443,0.018015098571777344,0.0014842022494007121,10,1,5,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.576,0.5857142857142857,0.5712,0.5710857142857143,0.5724571428571429,0.5806857142857142,0.5818285714285715,0.5822857142857143,0.5812571428571428,0.5741714285714286,0.5776685714285714,0.005026804884510509,20,0.5903619047619048,0.5910984126984127,0.5925714285714285,0.592152380952381,0.5915301587301587,0.5937523809523809,0.5913396825396825,0.5918603174603174,0.5924698412698413,0.5905396825396826,0.5917676190476189,0.0009698636632646976
4.410769844055176,0.17272099070151603,0.018267059326171876,0.0018422419313970538,10,1,10,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.576,0.5858285714285715,0.5704,0.5716571428571429,0.5723428571428572,0.5798857142857143,0.5816,0.5816,0.5813714285714285,0.5741714285714286,0.5774857142857144,0.004981336596307697,21,0.5897777777777777,0.5906031746031746,0.5919111111111112,0.5918349206349206,0.5910984126984127,0.593231746031746,0.5908571428571429,0.591352380952381,0.5919238095238095,0.590031746031746,0.5912622222222221,0.0009704021966589079
4.279905867576599,0.13406529921360244,0.018099045753479003,0.0011355634219110682,10,5,2,"{'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.5745142857142858,0.5868571428571429,0.5698285714285715,0.5712,0.5709714285714286,0.5786285714285714,0.5825142857142858,0.5825142857142858,0.5806857142857142,0.5741714285714286,0.5771885714285714,0.005562838799588213,22,0.5882793650793651,0.5892190476190476,0.5903238095238095,0.5901714285714286,0.5891809523809524,0.5914920634920635,0.5891936507936508,0.5896,0.5897396825396826,0.5882793650793651,0.5895479365079364,0.0009163372045879029
4.226799869537354,0.10434783313296178,0.017499423027038573,0.0011119091385721023,10,5,5,"{'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.5744,0.5865142857142858,0.5699428571428572,0.5706285714285714,0.5709714285714286,0.5786285714285714,0.5819428571428571,0.5824,0.5806857142857142,0.5741714285714286,0.5770285714285714,0.005494041299072878,24,0.5882920634920635,0.589231746031746,0.5903365079365079,0.5900825396825397,0.5892190476190476,0.5914920634920635,0.5891936507936508,0.5895746031746032,0.5897650793650794,0.5882793650793651,0.5895466666666667,0.0009085854047043243
4.273791480064392,0.11114410803617857,0.017944884300231934,0.0013512040875816875,10,5,10,"{'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.5745142857142858,0.5865142857142858,0.5697142857142857,0.5716571428571429,0.5710857142857143,0.5784,0.5825142857142858,0.5825142857142858,0.5805714285714285,0.5741714285714286,0.5771657142857143,0.005445759256297612,23,0.5882920634920635,0.589231746031746,0.5903111111111111,0.5903111111111111,0.5891936507936508,0.5915174603174603,0.5892063492063492,0.5896,0.5897777777777777,0.5882793650793651,0.5895720634920635,0.0009285622574503014
4.184676384925842,0.13791853783944827,0.018098330497741698,0.0008302749028047304,10,10,2,"{'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.5758857142857143,0.5837714285714286,0.5673142857142857,0.5704,0.5713142857142857,0.5778285714285715,0.5806857142857142,0.5810285714285714,0.5801142857142857,0.5716571428571429,0.576,0.00524918652589843,27,0.5854984126984127,0.586463492063492,0.5876571428571429,0.5878095238095238,0.5868190476190476,0.588952380952381,0.5862603174603175,0.5869333333333333,0.5873396825396825,0.5856,0.5869333333333333,0.0010028369936222325
4.646872711181641,0.32413044673502167,0.020751023292541505,0.0033291695085048076,10,10,5,"{'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 5}",0.5758857142857143,0.5837714285714286,0.5678857142857143,0.5704,0.5713142857142857,0.5778285714285715,0.5806857142857142,0.5812571428571428,0.58,0.5717714285714286,0.5760799999999999,0.005160616954099449,25,0.5854984126984127,0.586463492063492,0.5876698412698412,0.5878095238095238,0.5868190476190476,0.588952380952381,0.5862603174603175,0.5869333333333333,0.5873396825396825,0.5856,0.5869346031746032,0.0010037603272986032
4.26308240890503,0.16928508442915366,0.017683959007263182,0.0015707901764721716,10,10,10,"{'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.5758857142857143,0.5837714285714286,0.5675428571428571,0.5702857142857143,0.5713142857142857,0.5778285714285715,0.5806857142857142,0.5810285714285714,0.5801142857142857,0.5716571428571429,0.5760114285714286,0.005224107383963675,26,0.5854984126984127,0.586463492063492,0.5876825396825397,0.5878095238095238,0.5868190476190476,0.588952380952381,0.5862603174603175,0.5869333333333333,0.5873396825396825,0.5856,0.5869358730158731,0.0010046972571293542
20.88868999481201,0.4529473025825695,0.017846846580505372,0.00044721024505084894,20,1,2,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.6169142857142857,0.6188571428571429,0.6227428571428572,0.6193142857142857,0.6118857142857143,0.616,0.6161142857142857,0.6288,0.6218285714285714,0.6188571428571429,0.6191314285714287,0.004362422094503501,7,0.6950603174603175,0.6916571428571429,0.6972825396825397,0.6951619047619048,0.6942730158730158,0.6952253968253969,0.6909460317460318,0.6963174603174603,0.6929396825396825,0.6961015873015873,0.694496507936508,0.0019516035101994917
