mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
3.4827609062194824,0.2364275505888418,0.021127843856811525,0.0035828159953211875,5,1,2,"{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.5229714285714285,0.5321142857142858,0.5187428571428572,0.5242285714285714,0.5317714285714286,0.5244571428571428,0.5294857142857143,0.5296,0.5305142857142857,0.5269714285714285,0.5270857142857143,0.004155664931200328,54,0.532520634920635,0.532,0.5262476190476191,0.5313904761904762,0.5314793650793651,0.5273777777777777,0.5321523809523809,0.5310857142857143,0.5318222222222222,0.5294730158730159,0.5305549206349206,0.0020435829793032825
3.5056735038757325,0.2648426705254818,0.02372121810913086,0.0028120298793741826,5,1,5,"{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.5229714285714285,0.5321142857142858,0.5187428571428572,0.5242285714285714,0.5317714285714286,0.5244571428571428,0.5294857142857143,0.5294857142857143,0.5305142857142857,0.5269714285714285,0.5270742857142858,0.004148886253304283,58,0.532520634920635,0.532,0.5262476190476191,0.5313904761904762,0.5314793650793651,0.5273777777777777,0.5321523809523809,0.5310857142857143,0.5318222222222222,0.5294730158730159,0.5305549206349206,0.0020435829793032825
3.472800135612488,0.2261367317091576,0.02222573757171631,0.0034831456715027093,5,1,10,"{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.5229714285714285,0.5321142857142858,0.5187428571428572,0.5242285714285714,0.5317714285714286,0.5244571428571428,0.5294857142857143,0.5296,0.5305142857142857,0.5269714285714285,0.5270857142857143,0.004155664931200328,54,0.5324952380952381,0.532,0.5262476190476191,0.5313904761904762,0.5314793650793651,0.5273777777777777,0.5321523809523809,0.5310857142857143,0.5317968253968254,0.5294730158730159,0.5305498412698413,0.0020395864593515264
3.3862946748733522,0.22701035786336177,0.02213625907897949,0.002203821005026252,5,2,2,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.5229714285714285,0.5321142857142858,0.5187428571428572,0.5242285714285714,0.5317714285714286,0.5244571428571428,0.5294857142857143,0.5296,0.5305142857142857,0.5269714285714285,0.5270857142857143,0.004155664931200328,54,0.532520634920635,0.532,0.5262476190476191,0.5313904761904762,0.5314793650793651,0.5273777777777777,0.5321523809523809,0.5310857142857143,0.5318222222222222,0.5294730158730159,0.5305549206349206,0.0020435829793032825
3.499191927909851,0.1786101671186664,0.02003316879272461,0.0011321141267486277,5,2,5,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.5229714285714285,0.5321142857142858,0.5187428571428572,0.5242285714285714,0.5317714285714286,0.5244571428571428,0.5294857142857143,0.5294857142857143,0.5305142857142857,0.5269714285714285,0.5270742857142858,0.004148886253304283,58,0.532520634920635,0.532,0.5262476190476191,0.5313904761904762,0.5314793650793651,0.5273777777777777,0.5321523809523809,0.5310857142857143,0.5318222222222222,0.5294730158730159,0.5305549206349206,0.0020435829793032825
3.502987813949585,0.1910536322363588,0.022624516487121583,0.0032462518643460413,5,2,10,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.5229714285714285,0.5321142857142858,0.5187428571428572,0.5242285714285714,0.5317714285714286,0.5244571428571428,0.5294857142857143,0.5294857142857143,0.5305142857142857,0.5269714285714285,0.5270742857142858,0.004148886253304283,58,0.5324952380952381,0.532,0.5262476190476191,0.5313904761904762,0.5314793650793651,0.5273777777777777,0.5321523809523809,0.5310857142857143,0.5317968253968254,0.5294730158730159,0.5305498412698413,0.0020395864593515264
4.036741709709167,0.1848091042415673,0.02696096897125244,0.005284561918608987,5,5,2,"{'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.5229714285714285,0.5321142857142858,0.5187428571428572,0.5242285714285714,0.5317714285714286,0.5244571428571428,0.5296,0.5296,0.5305142857142857,0.5269714285714285,0.5270971428571428,0.004162401190835574,52,0.5324698412698413,0.5319365079365079,0.5261968253968254,0.5313396825396826,0.5314285714285715,0.5273015873015873,0.5321396825396826,0.5310603174603175,0.5317968253968254,0.5294476190476191,0.530511746031746,0.0020505778057329574
4.1002528190612795,0.31839550794216404,0.026037931442260742,0.002474315712310848,5,5,5,"{'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.5229714285714285,0.5321142857142858,0.5187428571428572,0.5242285714285714,0.5317714285714286,0.5244571428571428,0.5296,0.5296,0.5305142857142857,0.5269714285714285,0.5270971428571428,0.004162401190835574,52,0.5324698412698413,0.5319365079365079,0.5261968253968254,0.5313396825396826,0.5314285714285715,0.5273015873015873,0.5321396825396826,0.5310603174603175,0.5317968253968254,0.5294476190476191,0.530511746031746,0.0020505778057329574
4.159075164794922,0.20485793482200612,0.02532033920288086,0.0024664900845202675,5,5,10,"{'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.5229714285714285,0.5321142857142858,0.5187428571428572,0.5242285714285714,0.5317714285714286,0.5244571428571428,0.5296,0.5294857142857143,0.5305142857142857,0.5269714285714285,0.5270857142857143,0.004155664931200328,54,0.5324698412698413,0.5319365079365079,0.5261968253968254,0.5313396825396826,0.5314285714285715,0.5273015873015873,0.5321396825396826,0.5310603174603175,0.5317968253968254,0.5294476190476191,0.530511746031746,0.0020505778057329574
4.09098699092865,0.21859214931223006,0.026067018508911133,0.0033736823518184227,5,10,2,"{'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.5230857142857143,0.5321142857142858,0.5187428571428572,0.5242285714285714,0.5318857142857143,0.5244571428571428,0.5300571428571429,0.5294857142857143,0.5305142857142857,0.5269714285714285,0.5271542857142858,0.004187039283214785,49,0.5324571428571429,0.5319238095238096,0.5261587301587302,0.5312634920634921,0.5313650793650794,0.5272888888888889,0.532063492063492,0.5310603174603175,0.5317460317460317,0.5294730158730159,0.5304800000000001,0.0020422668083042725
