mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0.12408781051635742,0.04251791593665656,134.9621749639511,44.45021119413137,euclidean,3,uniform,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}",0.6227428571428572,0.6232,0.6309714285714285,0.6301714285714286,0.6241142857142857,0.6243428571428571,0.628,0.6352,0.6328,0.6348571428571429,0.6286400000000001,0.004588027009154891,9,0.7963301587301588,0.8135111111111111,0.8117841269841269,0.8136761904761904,0.8129396825396825,0.8126349206349206,0.8129015873015873,0.812368253968254,0.8130666666666667,0.8146666666666667,0.8113879365079365,0.005073666009158132
0.14284124374389648,0.04163226082577586,47.66362383365631,1.6438069831417073,euclidean,3,distance,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'}",0.6541714285714286,0.6396571428571428,0.6497142857142857,0.6450285714285714,0.6424,0.6433142857142857,0.6404571428571428,0.6485714285714286,0.6444571428571428,0.6442285714285715,0.6452,0.004223394514426748,8,0.9998222222222222,0.9998476190476191,0.9998222222222222,0.9998349206349206,0.9998222222222222,0.9998222222222222,0.9998603174603174,0.9998730158730159,0.9998730158730159,0.9998476190476191,0.9998425396825397,1.9835554732497675e-05
0.16525440216064452,0.016586866200631555,44.48229448795318,1.4186083997517067,euclidean,5,uniform,"{'metric': 'euclidean', 'n_neighbors': 5, 'weights': 'uniform'}",0.6131428571428571,0.6184,0.6256,0.6233142857142857,0.6178285714285714,0.6161142857142857,0.6205714285714286,0.6316571428571428,0.6218285714285714,0.6205714285714286,0.620902857142857,0.004934298122244308,11,0.7429587301587302,0.7595936507936508,0.7586285714285714,0.7591619047619048,0.757536507936508,0.7580444444444444,0.7588698412698412,0.7576380952380952,0.758120634920635,0.7581587301587301,0.756871111111111,0.004678941033100556
0.1513447046279907,0.0431575803324871,44.0086172580719,0.9247869905333574,euclidean,5,distance,"{'metric': 'euclidean', 'n_neighbors': 5, 'weights': 'distance'}",0.6667428571428572,0.6609142857142857,0.6673142857142857,0.6576,0.6534857142857143,0.6597714285714286,0.6603428571428571,0.6699428571428572,0.6628571428571428,0.6593142857142857,0.6618285714285713,0.0047140606006858725,6,0.9998349206349206,0.9998476190476191,0.9998476190476191,0.9998603174603174,0.9998349206349206,0.9998222222222222,0.9998603174603174,0.9998730158730159,0.9998730158730159,0.9998476190476191,0.9998501587301588,1.5860312376902886e-05
0.1737527370452881,0.05354251989978841,45.42783436775208,1.619974018181588,euclidean,7,uniform,"{'metric': 'euclidean', 'n_neighbors': 7, 'weights': 'uniform'}",0.6106285714285714,0.6125714285714285,0.6094857142857143,0.6148571428571429,0.6165714285714285,0.6134857142857143,0.6145142857142857,0.6245714285714286,0.6232,0.6083428571428572,0.6148228571428571,0.005131174031230611,13,0.7151492063492063,0.7220825396825397,0.7216634920634921,0.7221079365079365,0.7208253968253968,0.7195301587301587,0.7215111111111111,0.7222222222222222,0.7218412698412698,0.720215873015873,0.7207149206349206,0.002037824637131646
0.15622806549072266,0.021218866907840687,43.92612209320068,0.5144372063088768,euclidean,7,distance,"{'metric': 'euclidean', 'n_neighbors': 7, 'weights': 'distance'}",0.6745142857142857,0.6738285714285714,0.6762285714285714,0.6686857142857143,0.6658285714285714,0.6737142857142857,0.6722285714285714,0.6828571428571428,0.6780571428571428,0.6675428571428571,0.6733485714285714,0.004856483988925914,4,0.9998349206349206,0.9998476190476191,0.9998476190476191,0.9998603174603174,0.9998349206349206,0.9998222222222222,0.9998603174603174,0.9998730158730159,0.9998730158730159,0.9998476190476191,0.9998501587301588,1.5860312376902886e-05
0.15085577964782715,0.015625375951483018,44.68030345439911,1.015640733528596,euclidean,9,uniform,"{'metric': 'euclidean', 'n_neighbors': 9, 'weights': 'uniform'}",0.6109714285714286,0.6088,0.6078857142857143,0.6099428571428571,0.6109714285714286,0.6124571428571428,0.6146285714285714,0.6217142857142857,0.6196571428571429,0.6077714285714285,0.61248,0.004573942166094315,15,0.6976126984126985,0.6983365079365079,0.6982349206349207,0.6988063492063492,0.6977777777777778,0.6979301587301587,0.6994412698412699,0.6970031746031746,0.6981333333333334,0.6994285714285714,0.6982704761904762,0.0007362626849464976
0.26351423263549806,0.27582240505287453,44.228108811378476,0.9506478662584726,euclidean,9,distance,"{'metric': 'euclidean', 'n_neighbors': 9, 'weights': 'distance'}",0.6774857142857142,0.6792,0.6820571428571428,0.6747428571428571,0.6776,0.6790857142857143,0.6814857142857143,0.6910857142857143,0.6856,0.6769142857142857,0.6805257142857143,0.00456776996454284,2,0.9998349206349206,0.9998476190476191,0.9998476190476191,0.9998603174603174,0.9998349206349206,0.9998222222222222,0.9998603174603174,0.9998730158730159,0.9998730158730159,0.9998476190476191,0.9998501587301588,1.5860312376902886e-05
0.14342224597930908,0.039423256065401965,0.04178056716918945,0.11006494728664076,manhattan,3,uniform,"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'uniform'}",,,,,,,,,,,,,21,,,,,,,,,,,,
0.3689033269882202,0.16333815103881458,46.83719937801361,18.603845667792783,manhattan,3,distance,"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}",0.5885714285714285,0.5913142857142857,0.588,0.5834285714285714,0.5854857142857143,0.5901714285714286,0.5819428571428571,0.5933714285714285,0.5834285714285714,0.5826285714285714,0.5868342857142858,0.0038072069144972865,18,0.9998349206349206,0.9998476190476191,0.9998476190476191,0.9998603174603174,0.9998349206349206,0.9998222222222222,0.9998603174603174,0.9998730158730159,0.9998730158730159,0.9998476190476191,0.9998501587301588,1.5860312376902886e-05
