mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0.37744722366333006,0.09971661931487948,0.04466674327850342,0.0467103275915141,0.5,{'alpha': 0.5},0.7996571428571428,0.7933714285714286,0.7945142857142857,0.7892571428571429,0.7937142857142857,0.7966857142857143,0.7963428571428571,0.7974857142857142,0.8048,0.8032,0.7969028571428571,0.004439658012201616,1,0.8105777777777777,0.8112253968253968,0.8105396825396826,0.8122666666666667,0.8107809523809524,0.8110603174603175,0.8105269841269841,0.8105777777777777,0.8096888888888889,0.8100825396825397,0.8107326984126985,0.0006591882897246877
0.28423733711242677,0.008133965738544354,0.020629072189331056,0.002624402017920547,1.0,{'alpha': 1.0},0.7995428571428571,0.7937142857142857,0.7928,0.7889142857142857,0.7926857142857143,0.7944,0.796,0.7969142857142857,0.8041142857142857,0.8027428571428571,0.7961828571428571,0.004511955999206487,2,0.8091936507936508,0.8099809523809524,0.8099174603174604,0.8110730158730158,0.8097904761904762,0.8099555555555555,0.8095492063492064,0.8097777777777778,0.8088126984126984,0.8089015873015873,0.809695238095238,0.000616003913433643
0.3845075607299805,0.07869009036683154,0.021129560470581055,0.0018086319663315916,1.5,{'alpha': 1.5},0.7994285714285714,0.7938285714285714,0.7922285714285714,0.7884571428571429,0.7915428571428571,0.7947428571428572,0.7952,0.7956571428571428,0.8044571428571429,0.8024,0.7957942857142857,0.0047101245704745205,3,0.8077968253968254,0.8085333333333333,0.8085333333333333,0.8100444444444445,0.8085587301587301,0.8090539682539682,0.807936507936508,0.8086095238095238,0.8077079365079365,0.8072761904761905,0.8084050793650794,0.0007454400896019008
