mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0.13141424655914308,0.01059629903626337,45.487206435203554,3.890476072470767,euclidean,3,uniform,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}",0.7318857142857143,0.744,0.7464,0.7344,0.7334857142857143,0.7369142857142857,0.7379428571428571,0.7394285714285714,0.7388571428571429,0.7397714285714285,0.7383085714285714,0.004282833317383446,9,0.8751619047619048,0.8737904761904762,0.8718476190476191,0.8732444444444445,0.8732825396825397,0.8740952380952381,0.8727111111111111,0.8649650793650794,0.8733714285714286,0.8741714285714286,0.872664126984127,0.0027016901851224587
0.17137985229492186,0.034058369008844486,43.31994466781616,0.46465472195518903,euclidean,3,distance,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'}",0.7547428571428572,0.7665142857142857,0.7684571428571428,0.7579428571428571,0.7566857142857143,0.7589714285714285,0.7626285714285714,0.7634285714285715,0.7613714285714286,0.7596571428571428,0.76104,0.00409533731884225,7,0.9999365079365079,0.9999746031746032,0.9999365079365079,0.9999365079365079,0.9999492063492064,0.9999492063492064,0.9999492063492064,0.9999365079365079,0.9999492063492064,0.9999365079365079,0.9999453968253971,1.1428571428589378e-05
0.14123272895812988,0.02304104748380587,42.514469790458676,1.1586402624181864,euclidean,5,uniform,"{'metric': 'euclidean', 'n_neighbors': 5, 'weights': 'uniform'}",0.7267428571428571,0.7278857142857142,0.7377142857142858,0.7326857142857143,0.7267428571428571,0.7277714285714286,0.7373714285714286,0.7297142857142858,0.7358857142857143,0.7270857142857143,0.7309599999999999,0.004309480768003948,12,0.8263492063492064,0.8256253968253968,0.8243301587301587,0.8247619047619048,0.8250031746031746,0.8244190476190476,0.8259301587301587,0.8238222222222222,0.8253460317460317,0.8247492063492063,0.8250336507936508,0.0007401377439845623
0.14569005966186524,0.019876550074299417,43.3300678730011,0.48976164201882433,euclidean,5,distance,"{'metric': 'euclidean', 'n_neighbors': 5, 'weights': 'distance'}",0.7654857142857143,0.7656,0.7730285714285714,0.7688,0.7626285714285714,0.7638857142857143,0.7746285714285714,0.7668571428571429,0.7707428571428572,0.7636571428571428,0.7675314285714286,0.003914331595143,6,0.9999365079365079,0.9999746031746032,0.9999365079365079,0.9999365079365079,0.9999492063492064,0.9999492063492064,0.9999492063492064,0.9999365079365079,0.9999492063492064,0.9999365079365079,0.9999453968253971,1.1428571428589378e-05
0.13054699897766114,0.0216808056147952,42.945504331588744,0.6543849862710867,euclidean,7,uniform,"{'metric': 'euclidean', 'n_neighbors': 7, 'weights': 'uniform'}",0.7306285714285714,0.7309714285714286,0.7376,0.7258285714285714,0.7224,0.7300571428571428,0.7332571428571428,0.7324571428571428,0.7352,0.7204571428571429,0.7298857142857142,0.005185411246556846,14,0.804495238095238,0.8023619047619047,0.8021587301587302,0.8016761904761904,0.8031619047619047,0.8013714285714286,0.8022730158730159,0.8046857142857143,0.8025523809523809,0.8023873015873015,0.8027123809523811,0.00104404122095377
0.12296457290649414,0.024014370201434907,42.77974619865417,0.8371476449123808,euclidean,7,distance,"{'metric': 'euclidean', 'n_neighbors': 7, 'weights': 'distance'}",0.7747428571428572,0.7784,0.7813714285714286,0.7708571428571429,0.7677714285714285,0.7757714285714286,0.7771428571428571,0.7740571428571429,0.7779428571428572,0.7685714285714286,0.7746628571428572,0.004201939299603345,3,0.9999365079365079,0.9999746031746032,0.9999365079365079,0.9999365079365079,0.9999492063492064,0.9999492063492064,0.9999492063492064,0.9999365079365079,0.9999492063492064,0.9999365079365079,0.9999453968253971,1.1428571428589378e-05
0.12843544483184816,0.02250838474310009,42.681087946891786,0.9187126478441779,euclidean,9,uniform,"{'metric': 'euclidean', 'n_neighbors': 9, 'weights': 'uniform'}",0.7214857142857143,0.7250285714285715,0.7313142857142857,0.7302857142857143,0.7250285714285715,0.7238857142857142,0.7302857142857143,0.7293714285714286,0.7293714285714286,0.7178285714285715,0.7263885714285715,0.00423919900019629,17,0.7900571428571429,0.7889269841269841,0.7882412698412699,0.7882539682539682,0.7888761904761905,0.7885587301587301,0.7886857142857143,0.7904634920634921,0.7885968253968254,0.7884063492063492,0.7889066666666668,0.0007164921125469013
0.14328234195709227,0.025795546555746774,43.35071144104004,0.7635973269057594,euclidean,9,distance,"{'metric': 'euclidean', 'n_neighbors': 9, 'weights': 'distance'}",0.7729142857142857,0.7756571428571428,0.7830857142857143,0.7785142857142857,0.7754285714285715,0.7764571428571428,0.7818285714285714,0.7763428571428571,0.7798857142857143,0.7715428571428572,0.7771657142857142,0.003495274944661076,2,0.9999365079365079,0.9999746031746032,0.9999365079365079,0.9999365079365079,0.9999492063492064,0.9999492063492064,0.9999492063492064,0.9999365079365079,0.9999492063492064,0.9999365079365079,0.9999453968253971,1.1428571428589378e-05
0.13768529891967773,0.01386867148590628,0.01670053005218506,0.04077443702776485,manhattan,3,uniform,"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'uniform'}",,,,,,,,,,,,,21,,,,,,,,,,,,
0.21530396938323976,0.1038283036984743,52.153277206420896,8.800436935607442,manhattan,3,distance,"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}",0.7232,0.7273142857142857,0.7260571428571428,0.7259428571428571,0.7237714285714286,0.7268571428571429,0.7245714285714285,0.5350857142857143,0.5384,0.7222857142857143,0.6873485714285714,0.07532184744176697,19,0.9999365079365079,0.9999746031746032,0.9999365079365079,0.9999365079365079,0.9999492063492064,0.9999492063492064,0.9999492063492064,0.9999365079365079,0.9999492063492064,0.9999365079365079,0.9999453968253971,1.1428571428589378e-05
