mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0.10534141063690186,0.02501058386815639,38.53689868450165,5.414359887903306,euclidean,3,uniform,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}",0.7188571428571429,0.7171428571428572,0.709,0.7242857142857143,0.7155714285714285,0.7205714285714285,0.7234285714285714,0.7154285714285714,0.7281428571428571,0.7148571428571429,0.7187285714285714,0.005272744706004064,20,0.857,0.8571587301587301,0.8560476190476191,0.8567619047619047,0.8577619047619047,0.857015873015873,0.8528730158730159,0.8566825396825397,0.8554126984126984,0.854920634920635,0.8561634920634921,0.0013619204868296868
0.11283974647521973,0.01998151206102082,33.66970081329346,0.8879396907545658,euclidean,3,distance,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'}",0.7411428571428571,0.7414285714285714,0.7305714285714285,0.7435714285714285,0.738,0.7442857142857143,0.7437142857142857,0.7371428571428571,0.746,0.7388571428571429,0.7404714285714287,0.004294300921938673,14,0.999968253968254,0.9999523809523809,0.9999523809523809,0.999968253968254,0.9999523809523809,0.999968253968254,0.999968253968254,0.999968253968254,0.999968253968254,0.9999523809523809,0.9999619047619047,7.776157913601715e-06
0.10546863079071045,0.01315858990927383,34.48535273075104,1.049415892702888,euclidean,5,uniform,"{'metric': 'euclidean', 'n_neighbors': 5, 'weights': 'uniform'}",0.7294285714285714,0.7197142857142858,0.7061428571428572,0.717,0.705,0.7167142857142857,0.723,0.7147142857142857,0.7182857142857143,0.7161428571428572,0.7166142857142856,0.0068258362723058715,21,0.824936507936508,0.828047619047619,0.8143492063492064,0.8128095238095238,0.8133968253968255,0.8131746031746032,0.822936507936508,0.8124920634920635,0.8111428571428572,0.8131428571428572,0.8166428571428572,0.005837063918850275
0.1089712142944336,0.01227997778994094,33.51373448371887,0.8328909365610279,euclidean,5,distance,"{'metric': 'euclidean', 'n_neighbors': 5, 'weights': 'distance'}",0.7604285714285715,0.7522857142857143,0.7361428571428571,0.7462857142857143,0.7417142857142857,0.748,0.7515714285714286,0.7467142857142857,0.7482857142857143,0.7491428571428571,0.7480571428571429,0.00609623503751728,9,0.999968253968254,0.9999523809523809,0.9999523809523809,0.999968253968254,0.9999523809523809,0.999968253968254,0.999968253968254,0.999968253968254,0.999968253968254,0.9999523809523809,0.9999619047619047,7.776157913601715e-06
0.10959823131561279,0.013116857659965295,33.628038787841795,0.8939187889136717,euclidean,7,uniform,"{'metric': 'euclidean', 'n_neighbors': 7, 'weights': 'uniform'}",0.7301428571428571,0.7247142857142858,0.7142857142857143,0.7195714285714285,0.7154285714285714,0.7167142857142857,0.7275714285714285,0.7192857142857143,0.7228571428571429,0.7244285714285714,0.7215,0.005027374045753731,19,0.8063333333333333,0.8072380952380952,0.8013492063492064,0.8021428571428572,0.804984126984127,0.8036507936507936,0.8075873015873016,0.8045079365079365,0.7988730158730158,0.8026984126984127,0.803936507936508,0.0026184414883026193
0.11674590110778808,0.01944585215855953,33.46103281974793,0.9464130028338321,euclidean,7,distance,"{'metric': 'euclidean', 'n_neighbors': 7, 'weights': 'distance'}",0.7658571428571429,0.7638571428571429,0.7518571428571429,0.7574285714285715,0.7541428571428571,0.7551428571428571,0.7631428571428571,0.7571428571428571,0.7595714285714286,0.7631428571428571,0.7591285714285715,0.004477813788728902,7,0.999968253968254,0.9999523809523809,0.9999523809523809,0.999968253968254,0.9999523809523809,0.999968253968254,0.999968253968254,0.999968253968254,0.999968253968254,0.9999523809523809,0.9999619047619047,7.776157913601715e-06
0.11411192417144775,0.013096033454562537,33.730358362197876,0.9158893817377372,euclidean,9,uniform,"{'metric': 'euclidean', 'n_neighbors': 9, 'weights': 'uniform'}",0.7272857142857143,0.7227142857142858,0.7214285714285714,0.7241428571428571,0.7212857142857143,0.726,0.7261428571428571,0.7198571428571429,0.7231428571428572,0.7285714285714285,0.724057142857143,0.0027166906638896576,17,0.7910158730158731,0.7934126984126985,0.7934444444444444,0.7926349206349206,0.7945079365079365,0.7964603174603174,0.7929206349206349,0.7933968253968254,0.7909047619047619,0.7940158730158731,0.7932714285714286,0.0015340996803259205
0.11160721778869628,0.0105968182287546,33.58679969310761,0.929157160725875,euclidean,9,distance,"{'metric': 'euclidean', 'n_neighbors': 9, 'weights': 'distance'}",0.7704285714285715,0.7674285714285715,0.7614285714285715,0.7657142857142857,0.7608571428571429,0.7674285714285715,0.7647142857142857,0.7601428571428571,0.7651428571428571,0.769,0.7652285714285714,0.0033296442170665836,5,0.999968253968254,0.9999523809523809,0.9999523809523809,0.999968253968254,0.9999523809523809,0.999968253968254,0.999968253968254,0.999968253968254,0.999968253968254,0.9999523809523809,0.9999619047619047,7.776157913601715e-06
0.27895996570587156,0.0825478005727948,116.96515390872955,12.668070423033654,manhattan,3,uniform,"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'uniform'}",0.7138571428571429,0.7102857142857143,0.6975714285714286,0.7121428571428572,0.6945714285714286,0.7165714285714285,0.7022857142857143,0.7031428571428572,0.724,0.7085714285714285,0.7083,0.008549364459014532,23,0.8565873015873016,0.8557142857142858,0.8513809523809523,0.8531746031746031,0.8538888888888889,0.8561269841269842,0.8522698412698413,0.8549365079365079,0.8578412698412698,0.8577460317460317,0.8549666666666667,0.0021218897770029356
0.3179001808166504,0.06717142151985749,125.22842400074005,4.0769758847854956,manhattan,3,distance,"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}",0.738,0.7354285714285714,0.7205714285714285,0.7325714285714285,0.7212857142857143,0.7397142857142858,0.722,0.725,0.7451428571428571,0.7308571428571429,0.7310571428571428,0.00816793131954575,16,0.999968253968254,0.9999523809523809,0.9999523809523809,0.999968253968254,0.9999523809523809,0.999968253968254,0.999968253968254,0.999968253968254,0.999968253968254,0.9999523809523809,0.9999619047619047,7.776157913601715e-06
