mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
4.3506310939788815,0.09517436462693243,0.019724535942077636,0.0020259359107804467,10,1,2,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.7122285714285714,0.7187428571428571,0.7165714285714285,0.7193142857142857,0.708,0.7092571428571428,0.72,0.7122285714285714,0.7152,0.7075428571428571,0.7139085714285714,0.004485201062542073,19,0.7311619047619048,0.7301460317460318,0.7306031746031746,0.7289904761904762,0.7295365079365079,0.7287238095238096,0.7325333333333334,0.730984126984127,0.7307428571428571,0.7312761904761905,0.7304698412698414,0.001093483757142882
4.327281093597412,0.090441503387493,0.01850569248199463,0.0007830015281723002,10,1,5,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.7115428571428571,0.7184,0.716,0.7190857142857143,0.7075428571428571,0.7093714285714285,0.7205714285714285,0.7124571428571429,0.7142857142857143,0.7072,0.7136457142857144,0.004571771415715246,21,0.7310730158730159,0.7300571428571428,0.7305142857142857,0.7289015873015873,0.7294349206349207,0.7286984126984127,0.7322793650793651,0.7308571428571429,0.7307301587301588,0.7311111111111112,0.7303657142857143,0.0010487851134335117
4.265765810012818,0.086486226302427,0.019093775749206544,0.0013778940989768625,10,1,10,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.7121142857142857,0.7182857142857143,0.7163428571428572,0.7194285714285714,0.7073142857142857,0.7093714285714285,0.7209142857142857,0.7122285714285714,0.7145142857142858,0.7064,0.7136914285714286,0.004806471827502115,20,0.730768253968254,0.7297269841269841,0.7301968253968254,0.7286730158730159,0.7292063492063492,0.728431746031746,0.7320761904761904,0.7306920634920635,0.7305142857142857,0.7307428571428571,0.730102857142857,0.0010513672246500105
4.186969375610351,0.08855366666120285,0.018598079681396484,0.0006628318478740377,10,5,2,"{'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.7115428571428571,0.7172571428571428,0.7150857142857143,0.7177142857142857,0.7077714285714286,0.7085714285714285,0.7195428571428572,0.7132571428571428,0.7139428571428571,0.7058285714285715,0.7130514285714286,0.0043467050622234705,24,0.7289777777777777,0.7274539682539682,0.7282412698412698,0.7264253968253969,0.7270095238095238,0.7264888888888889,0.7299682539682539,0.7285714285714285,0.7282285714285714,0.7284571428571428,0.7279822222222222,0.0010730752308180382
4.185007309913635,0.08775960355056497,0.01829688549041748,0.0006346902483199984,10,5,5,"{'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.7117714285714286,0.7172571428571428,0.7152,0.7178285714285715,0.7081142857142857,0.7086857142857143,0.7197714285714286,0.7132571428571428,0.7131428571428572,0.7062857142857143,0.7131314285714285,0.004255804199884574,23,0.7287492063492064,0.7274666666666667,0.7282666666666666,0.7264507936507937,0.726984126984127,0.7265015873015873,0.7299174603174603,0.7285714285714285,0.7283047619047619,0.7284444444444444,0.7279657142857143,0.001042879901179508
4.201622056961059,0.08007994108006342,0.018292665481567383,0.0007716952897892229,10,5,10,"{'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.7118857142857142,0.7173714285714285,0.7150857142857143,0.7176,0.7084571428571429,0.7084571428571429,0.7194285714285714,0.7137142857142857,0.7139428571428571,0.7064,0.7132342857142857,0.004157801616926206,22,0.7289396825396826,0.7274666666666667,0.7282539682539683,0.7265142857142857,0.7270095238095238,0.7264126984126984,0.7299174603174603,0.7285333333333334,0.7282285714285714,0.7284444444444444,0.7279720634920636,0.0010556009537916195
4.055568885803223,0.08254630307969267,0.018559193611145018,0.0007961783561406326,10,10,2,"{'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.7102857142857143,0.7155428571428571,0.7184,0.7174857142857143,0.7061714285714286,0.7091428571428572,0.7201142857142857,0.7134857142857143,0.7133714285714285,0.7061714285714286,0.7130171428571429,0.0047141852803154515,26,0.726831746031746,0.7245206349206349,0.7259682539682539,0.7246730158730159,0.725168253968254,0.7247873015873015,0.7275047619047619,0.726679365079365,0.7265015873015873,0.7262984126984127,0.7258933333333333,0.0009877936812740374
4.063984775543213,0.08487802585069855,0.018361687660217285,0.0009343809071589107,10,10,5,"{'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 5}",0.7100571428571428,0.7158857142857142,0.7186285714285714,0.7173714285714285,0.7061714285714286,0.7092571428571428,0.7203428571428572,0.7134857142857143,0.7133714285714285,0.7058285714285715,0.71304,0.004838606647136575,25,0.7268952380952381,0.7245206349206349,0.7259047619047619,0.7246603174603174,0.725168253968254,0.7247746031746032,0.7275047619047619,0.726679365079365,0.7265015873015873,0.7262984126984127,0.7258907936507937,0.0009967153917665882
4.069871139526367,0.07896450102462428,0.018164467811584473,0.0004884426221183139,10,10,10,"{'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.7102857142857143,0.7155428571428571,0.7184,0.7178285714285715,0.7061714285714286,0.7092571428571428,0.7203428571428572,0.7134857142857143,0.7130285714285715,0.7058285714285715,0.7130171428571429,0.004822112332467888,26,0.726831746031746,0.7245206349206349,0.7258920634920635,0.7246476190476191,0.725168253968254,0.7247746031746032,0.7275047619047619,0.726679365079365,0.7265142857142857,0.7262857142857143,0.7258819047619047,0.000992310877092019
19.074249076843262,0.25130465801400514,0.01849956512451172,0.0005003940225294106,20,1,2,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.744,0.7500571428571429,0.7470857142857142,0.7474285714285714,0.7442285714285715,0.7453714285714286,0.7536,0.7427428571428571,0.7490285714285714,0.7402285714285715,0.7463771428571427,0.0036965024837330883,5,0.8168888888888889,0.818615873015873,0.8151619047619048,0.8149587301587301,0.819415873015873,0.8184253968253968,0.815720634920635,0.8200507936507937,0.8189968253968254,0.8206603174603174,0.8178895238095238,0.00196096386746253
